Gene_name	Intron_coord	Annot	Coding	UTR
TNFRSF14	chr1:2562896-2563147	True	True	False
TNFRSF14	chr1:2561957-2562864	True	False	True
TNFRSF14	chr1:2561815-2562864	True	True	False
TNFRSF14	chr1:2561724-2562864	False	True	False
TNFRSF14	chr1:2560714-2562864	False	True	False
TNFRSF14	chr1:2560714-2561776	True	True	False
TNFRSF14	chr1:2560714-2561672	True	True	False
TNFRSF14	chr1:2560714-2561493	True	True	False
TNFRSF14	chr1:2559978-2560623	True	True	False
TNFRSF14	chr1:2558468-2559908	False	True	False
TNFRSF14	chr1:2558468-2559822	True	True	False
TNFRSF14	chr1:2558468-2559527	False	True	False
TNFRSF14	chr1:2558468-2558880	True	False	False
TNFRSF14	chr1:2558468-2558687	False	False	False
TNFRSF14	chr1:2557834-2558342	True	True	False
TNFRSF14	chr1:2556997-2557725	False	True	False
TNFRSF14	chr1:2556733-2557725	True	True	False
TNFRSF14	chr1:2556455-2559351	True	False	True
TNFRSF14	chr1:2556261-2556584	True	True	False
TNFRSF14	chr1:2556252-2556584	True	True	False
TNFRSF14	chr1:2556032-2556584	True	True	False
TNFRSF14	chr1:2555850-2556584	True	True	False
TNFRSF14	chr1:2555667-2556584	True	True	False
TNFRSF14	chr1:2554120-2556584	False	False	True
PRXL2B	chr1:2589040-2589409	True	True	False
PRXL2B	chr1:2588625-2588953	True	True	False
PRXL2B	chr1:2588625-2588921	True	True	False
PRXL2B	chr1:2588453-2588956	True	True	False
PRXL2B	chr1:2588453-2588953	True	True	False
PRXL2B	chr1:2588453-2588921	True	True	False
PRXL2B	chr1:2588453-2588549	True	True	False
PRXL2B	chr1:2588453-2588529	True	True	False
PRXL2B	chr1:2587792-2588389	True	True	False
PRXL2B	chr1:2587792-2588335	True	True	False
PRXL2B	chr1:2587295-2587740	True	True	False
PRXL2B	chr1:2586948-2587090	True	True	False
PRXL2B	chr1:2586873-2587113	True	False	True
PRXL2B	chr1:2586591-2587090	True	False	False
TP73	chr1:3731556-3732746	True	True	False
TP73	chr1:3731065-3732746	True	True	False
TP73	chr1:3731065-3731462	True	True	False
TP73	chr1:3730148-3730926	True	True	False
TP73	chr1:3729448-3732746	True	True	False
TP73	chr1:3729448-3731462	True	True	False
TP73	chr1:3729448-3730926	True	True	False
TP73	chr1:3729448-3729999	True	True	False
TP73	chr1:3728217-3729326	True	True	False
TP73	chr1:3727770-3728128	True	True	False
TP73	chr1:3727224-3727627	True	True	False
TP73	chr1:3723469-3727114	True	True	False
TP73	chr1:3722207-3723358	False	False	False
TP73	chr1:3722207-3723353	True	True	False
TP73	chr1:3707791-3722020	True	True	False
TP73	chr1:3707791-3711898	False	False	False
TP73	chr1:3698151-3707548	True	True	False
TP73	chr1:3690944-3707548	True	True	False
TP73	chr1:3683180-3707548	True	True	False
TP73	chr1:3682430-3683059	True	True	False
TP73	chr1:3652641-3682332	True	True	False
DFFB	chr1:3883800-3885037	True	False	True
DFFB	chr1:3873137-3883506	True	False	False
DFFB	chr1:3872572-3883506	True	True	False
DFFB	chr1:3872572-3873013	True	False	False
DFFB	chr1:3869775-3872471	True	True	False
DFFB	chr1:3868053-3869604	True	True	False
DFFB	chr1:3866398-3867973	True	False	False
DFFB	chr1:3866000-3867973	True	True	False
DFFB	chr1:3866000-3866283	True	False	False
DFFB	chr1:3860506-3865811	True	False	True
DFFB	chr1:3858866-3865811	True	False	False
DFFB	chr1:3858866-3865761	True	True	False
DFFB	chr1:3858844-3865811	True	True	False
DFFB	chr1:3858844-3865761	True	False	False
DFFB	chr1:3858844-3865642	True	False	False
DFFB	chr1:3858844-3860419	True	True	False
DFFB	chr1:3857717-3858717	True	True	False
KCNAB2	chr1:6097555-6098484	True	True	False
KCNAB2	chr1:6097357-6098484	True	True	False
KCNAB2	chr1:6097357-6097516	True	True	False
KCNAB2	chr1:6096756-6097268	True	True	False
KCNAB2	chr1:6096204-6096635	True	False	False
KCNAB2	chr1:6095624-6096635	True	True	False
KCNAB2	chr1:6095624-6095938	True	False	False
KCNAB2	chr1:6095443-6095529	True	True	False
KCNAB2	chr1:6094962-6095322	True	False	False
KCNAB2	chr1:6094485-6095322	True	True	False
KCNAB2	chr1:6091307-6094399	True	True	False
KCNAB2	chr1:6090475-6094399	True	True	False
KCNAB2	chr1:6090475-6091862	True	False	False
KCNAB2	chr1:6090475-6091262	True	True	False
KCNAB2	chr1:6090475-6090729	True	False	False
KCNAB2	chr1:6089051-6090388	True	True	False
KCNAB2	chr1:6087511-6089007	True	True	False
KCNAB2	chr1:6087511-6088959	True	True	False
KCNAB2	chr1:6085793-6087466	True	True	False
KCNAB2	chr1:6085793-6086157	True	True	False
KCNAB2	chr1:6085248-6087466	True	True	False
KCNAB2	chr1:6085248-6086157	True	True	False
KCNAB2	chr1:6085248-6085739	True	True	False
KCNAB2	chr1:6082274-6085203	True	True	False
KCNAB2	chr1:6073770-6082194	True	True	False
KCNAB2	chr1:6073384-6073732	True	False	True
KCNAB2	chr1:6072798-6073732	True	True	False
KCNAB2	chr1:6072798-6073353	True	False	True
KCNAB2	chr1:6066276-6072754	True	True	False
KCNAB2	chr1:6051754-6072754	True	True	False
KCNAB2	chr1:6046357-6072754	True	True	False
KCNAB2	chr1:6046183-6072754	True	True	False
KCNAB2	chr1:6046183-6051510	True	True	False
KCNAB2	chr1:6041872-6072754	True	True	False
KCNAB2	chr1:6041872-6051510	True	False	True
KCNAB2	chr1:6040645-6072754	True	True	False
KCNAB2	chr1:6040645-6041830	True	True	False
KCNAB2	chr1:6040645-6041167	True	False	False
KCNAB2	chr1:6036048-6040516	True	False	True
KCNAB2	chr1:6035172-6040516	True	True	False
KCNAB2	chr1:6034963-6040516	True	True	False
KCNAB2	chr1:6034794-6040516	True	True	False
KCNAB2	chr1:6027459-6040516	True	True	False
KCNAB2	chr1:6026445-6040516	True	True	False
KCNAB2	chr1:6026445-6027355	True	True	False
KCNAB2	chr1:6018835-6040516	True	True	False
KCNAB2	chr1:5996084-6040516	True	True	False
KCNAB2	chr1:5996084-6018634	True	False	False
KCNAB2	chr1:5996084-6007438	True	False	False
KCNAB2	chr1:5992788-6072754	True	True	False
KCNAB2	chr1:5992788-6040516	True	True	False
KCNAB2	chr1:5992788-6018634	True	True	False
KCNAB2	chr1:5992788-5995862	True	True	False
KCNAB2	chr1:5991556-6040516	True	True	False
KCNAB2	chr1:5991043-6040516	True	True	False
RNF207	chr1:6218369-6219235	True	True	False
RNF207	chr1:6213183-6218288	True	True	False
RNF207	chr1:6212903-6213065	True	False	False
RNF207	chr1:6212733-6213065	True	True	False
RNF207	chr1:6212416-6212681	True	True	False
RNF207	chr1:6212416-6212667	False	False	False
RNF207	chr1:6212053-6212230	True	True	False
RNF207	chr1:6212053-6212217	True	False	False
RNF207	chr1:6211118-6211922	True	False	False
RNF207	chr1:6211118-6211866	True	True	False
RNF207	chr1:6210938-6211020	True	True	False
RNF207	chr1:6210438-6211866	True	False	False
RNF207	chr1:6210438-6210869	True	True	False
RNF207	chr1:6210295-6210369	True	True	False
RNF207	chr1:6209970-6210222	True	True	False
RNF207	chr1:6209539-6209923	True	True	False
RNF207	chr1:6209343-6209413	True	True	False
RNF207	chr1:6209196-6209267	True	True	False
RNF207	chr1:6209025-6209413	True	False	False
RNF207	chr1:6209025-6209114	True	True	False
RNF207	chr1:6207511-6208880	True	True	False
RNF207	chr1:6206726-6207378	True	True	False
RNF207	chr1:6206302-6206535	True	True	False
RNF207	chr1:6206101-6206195	True	False	True
ZBTB48	chr1:6588844-6588915	True	True	False
ZBTB48	chr1:6588442-6588755	True	True	False
ZBTB48	chr1:6588201-6588277	False	False	False
ZBTB48	chr1:6588196-6588281	False	False	False
ZBTB48	chr1:6588196-6588277	True	True	False
ZBTB48	chr1:6587632-6588059	True	True	False
ZBTB48	chr1:6587291-6587514	True	False	False
ZBTB48	chr1:6587291-6587477	True	True	False
ZBTB48	chr1:6586787-6587225	False	False	False
ZBTB48	chr1:6586787-6587204	True	True	False
ZBTB48	chr1:6586030-6586694	True	True	False
ZBTB48	chr1:6586030-6586594	False	False	False
ZBTB48	chr1:6582299-6585918	True	True	False
ZBTB48	chr1:6582223-6585918	False	False	False
ZBTB48	chr1:6581299-6582057	True	True	False
ZBTB48	chr1:6580136-6582057	True	True	False
ZBTB48	chr1:6580136-6580540	True	True	False
ZBTB48	chr1:6580070-6580540	True	True	False
ZBTB48	chr1:6580049-6580540	True	True	False
PHF13	chr1:6620337-6621410	True	True	False
PHF13	chr1:6616858-6619802	True	True	False
PHF13	chr1:6615823-6616756	False	False	False
PHF13	chr1:6615591-6616756	False	False	False
PHF13	chr1:6614105-6622191	True	False	False
PHF13	chr1:6614105-6616756	True	True	False
THAP3	chr1:6632495-6634019	True	True	False
THAP3	chr1:6632495-6632913	False	False	False
THAP3	chr1:6632495-6632795	True	True	False
THAP3	chr1:6630353-6632390	True	True	False
THAP3	chr1:6630353-6632369	True	True	False
THAP3	chr1:6629724-6630287	True	False	False
THAP3	chr1:6628691-6630290	True	True	False
THAP3	chr1:6628691-6630287	True	True	False
THAP3	chr1:6628691-6629642	True	False	False
THAP3	chr1:6626930-6628498	False	False	False
THAP3	chr1:6625292-6630287	True	False	False
THAP3	chr1:6625292-6628498	True	True	False
THAP3	chr1:6625292-6627762	True	False	False
THAP3	chr1:6624954-6625149	True	True	False
CAMTA1	chr1:7760781-7766458	True	True	False
CAMTA1	chr1:7755668-7766458	True	True	False
CAMTA1	chr1:7755668-7760602	True	True	False
CAMTA1	chr1:7752533-7766458	True	True	False
CAMTA1	chr1:7752533-7755637	True	True	False
CAMTA1	chr1:7751392-7752464	True	True	False
CAMTA1	chr1:7751392-7752458	True	True	False
CAMTA1	chr1:7749791-7751198	True	True	False
CAMTA1	chr1:7747781-7751198	True	True	False
CAMTA1	chr1:7747781-7749770	True	True	False
CAMTA1	chr1:7746091-7747709	True	True	False
CAMTA1	chr1:7745992-7747709	True	True	False
CAMTA1	chr1:7745022-7745886	True	True	False
CAMTA1	chr1:7745022-7745844	True	True	False
CAMTA1	chr1:7738482-7744834	True	True	False
CAMTA1	chr1:7737570-7738297	True	True	False
CAMTA1	chr1:7737570-7737958	True	True	False
CAMTA1	chr1:7737009-7737254	True	True	False
CAMTA1	chr1:7736540-7736930	True	True	False
CAMTA1	chr1:7732599-7736343	True	True	False
CAMTA1	chr1:7732536-7736343	True	True	False
CAMTA1	chr1:7729581-7732447	True	False	True
CAMTA1	chr1:7728899-7732447	True	False	True
CAMTA1	chr1:7704898-7732447	True	True	False
CAMTA1	chr1:7704894-7732447	True	True	False
CAMTA1	chr1:7677733-7732447	True	True	False
CAMTA1	chr1:7677660-7738297	True	False	True
CAMTA1	chr1:7672104-7677598	True	False	False
CAMTA1	chr1:7671066-7677598	True	False	False
CAMTA1	chr1:7671037-7677598	True	True	False
CAMTA1	chr1:7670107-7670910	True	True	False
CAMTA1	chr1:7669855-7670910	True	True	False
CAMTA1	chr1:7665199-7670910	True	True	False
CAMTA1	chr1:7661866-7663352	True	True	False
CAMTA1	chr1:7640553-7661725	True	True	False
CAMTA1	chr1:7467901-7640399	True	True	False
CAMTA1	chr1:7249626-7640399	True	True	False
CAMTA1	chr1:7249626-7467829	True	True	False
CAMTA1	chr1:7091371-7249490	True	True	False
CAMTA1	chr1:6907598-7091303	True	False	False
CAMTA1	chr1:6907060-6907475	True	False	False
CAMTA1	chr1:6886346-6887653	True	False	True
CAMTA1	chr1:6874423-6886239	True	False	False
CAMTA1	chr1:6871840-7091303	True	False	True
CAMTA1	chr1:6871840-6887653	True	False	True
CAMTA1	chr1:6871840-6886239	True	False	True
CAMTA1	chr1:6853189-6871756	True	False	False
CAMTA1	chr1:6825210-7091303	True	True	False
CAMTA1	chr1:6825210-6907014	True	False	False
CAMTA1	chr1:6825210-6887653	True	True	False
CAMTA1	chr1:6825210-6886239	True	True	False
CAMTA1	chr1:6825210-6871756	True	True	False
CAMTA1	chr1:6825210-6853051	False	False	False
CAMTA1	chr1:6825210-6828313	False	False	False
CAMTA1	chr1:6824935-6825091	False	False	False
CAMTA1	chr1:6820250-6825091	True	True	False
CAMTA1	chr1:6807088-6825091	True	True	False
CAMTA1	chr1:6807088-6820180	True	False	False
CAMTA1	chr1:6785575-6825091	True	True	False
CAMTA1	chr1:6785575-6820180	True	True	False
CAMTA1	chr1:6785575-6806982	True	True	False
VAMP3	chr1:7778169-7779625	True	True	False
VAMP3	chr1:7777318-7778117	True	True	False
VAMP3	chr1:7773511-7777159	True	True	False
VAMP3	chr1:7773198-7773441	True	True	False
VAMP3	chr1:7771385-7773441	True	True	False
PER3	chr1:7837149-7842671	True	True	False
PER3	chr1:7835945-7836998	True	True	False
PER3	chr1:7830161-7835761	True	True	False
PER3	chr1:7829951-7830005	True	True	False
PER3	chr1:7827815-7829836	True	True	False
PER3	chr1:7827815-7829833	True	True	False
PER3	chr1:7826710-7827117	True	True	False
PER3	chr1:7820640-7826479	True	True	False
PER3	chr1:7820239-7820466	True	True	False
PER3	chr1:7819420-7820114	True	True	False
PER3	chr1:7810588-7819284	True	True	False
PER3	chr1:7810567-7819284	True	True	False
PER3	chr1:7810021-7810437	True	True	False
PER3	chr1:7808998-7809892	True	True	False
PER3	chr1:7803848-7809892	True	False	True
PER3	chr1:7803848-7808892	True	True	False
PER3	chr1:7803153-7803691	True	True	False
PER3	chr1:7801191-7803046	True	True	False
PER3	chr1:7798673-7801112	True	True	False
PER3	chr1:7794008-7798524	True	True	False
PER3	chr1:7788246-7793959	True	True	False
PER3	chr1:7788246-7793956	True	True	False
PER3	chr1:7787246-7788044	True	False	False
PER3	chr1:7786836-7788044	True	True	False
PER3	chr1:7786836-7787197	True	False	False
PER3	chr1:7785586-7786720	True	True	False
PER3	chr1:7785005-7785440	True	True	False
PER3	chr1:7784468-7784653	True	True	False
PER3	chr1:7784376-7784653	True	True	False
PARK7	chr1:7977738-7984893	True	True	False
PARK7	chr1:7977738-7984863	True	True	False
PARK7	chr1:7971000-7977651	False	False	False
PARK7	chr1:7970963-7984893	False	False	False
PARK7	chr1:7970963-7977651	True	True	False
PARK7	chr1:7970963-7971628	True	False	False
PARK7	chr1:7969404-7970893	True	True	False
PARK7	chr1:7969148-7969344	True	False	False
PARK7	chr1:7965425-7970893	True	True	False
PARK7	chr1:7965425-7969344	True	True	False
PARK7	chr1:7965425-7969084	True	False	False
PARK7	chr1:7962875-7969344	False	False	False
PARK7	chr1:7962875-7965323	True	True	False
PARK7	chr1:7962101-7962762	True	True	False
PARK7	chr1:7962081-7962762	True	True	False
PARK7	chr1:7961793-7962762	True	True	False
PARK7	chr1:7961735-7962762	True	True	False
PARK7	chr1:7954323-7962762	True	True	False
H6PD	chr1:9268037-9271144	True	False	False
H6PD	chr1:9262328-9263508	True	True	False
H6PD	chr1:9262270-9263508	False	False	False
H6PD	chr1:9247083-9262058	True	True	False
H6PD	chr1:9245561-9246965	True	True	False
H6PD	chr1:9240018-9244924	True	True	False
H6PD	chr1:9235066-9244924	True	True	False
SLC25A33	chr1:9580234-9582298	True	True	False
SLC25A33	chr1:9573412-9579953	True	True	False
SLC25A33	chr1:9570358-9573345	True	True	False
SLC25A33	chr1:9567361-9573345	False	False	False
SLC25A33	chr1:9567361-9570257	True	True	False
SLC25A33	chr1:9556257-9567283	False	False	False
SLC25A33	chr1:9553805-9567283	True	True	False
SLC25A33	chr1:9539747-9553625	True	True	False
TMEM201	chr1:9611890-9612985	True	True	False
TMEM201	chr1:9611340-9611752	False	False	False
TMEM201	chr1:9611073-9611752	True	False	False
TMEM201	chr1:9610805-9611752	True	True	False
TMEM201	chr1:9610805-9611014	True	False	False
TMEM201	chr1:9609911-9610505	True	True	False
TMEM201	chr1:9607789-9610505	True	True	False
TMEM201	chr1:9607789-9609839	True	True	False
TMEM201	chr1:9606638-9607556	True	False	False
TMEM201	chr1:9602272-9607556	True	True	False
TMEM201	chr1:9601454-9602068	True	True	False
TMEM201	chr1:9598625-9601104	True	True	False
TMEM201	chr1:9597053-9598448	True	True	False
TMEM201	chr1:9596010-9596858	True	True	False
TMEM201	chr1:9589043-9595889	True	True	False
PIK3CD	chr1:9724936-9726908	True	True	False
PIK3CD	chr1:9724421-9724803	True	True	False
PIK3CD	chr1:9724405-9724803	False	False	False
PIK3CD	chr1:9724092-9724275	True	True	False
PIK3CD	chr1:9723292-9724275	False	False	False
PIK3CD	chr1:9723292-9723968	True	True	False
PIK3CD	chr1:9722606-9723124	True	True	False
PIK3CD	chr1:9722356-9722527	True	True	False
PIK3CD	chr1:9722153-9722243	True	True	False
PIK3CD	chr1:9721860-9721974	True	True	False
PIK3CD	chr1:9721587-9721760	True	True	False
PIK3CD	chr1:9721491-9721760	True	True	False
PIK3CD	chr1:9721248-9721760	True	True	False
PIK3CD	chr1:9721248-9721443	True	True	False
PIK3CD	chr1:9720909-9721126	True	True	False
PIK3CD	chr1:9720661-9720744	True	True	False
PIK3CD	chr1:9720661-9720741	True	True	False
PIK3CD	chr1:9720242-9720610	True	True	False
PIK3CD	chr1:9720242-9720433	True	True	False
PIK3CD	chr1:9720017-9720111	True	True	False
PIK3CD	chr1:9718915-9719920	True	True	False
PIK3CD	chr1:9718158-9718693	True	False	False
PIK3CD	chr1:9717626-9718705	True	True	False
PIK3CD	chr1:9717626-9718693	True	True	False
PIK3CD	chr1:9717108-9717536	True	True	False
PIK3CD	chr1:9717108-9717456	False	False	False
PIK3CD	chr1:9716619-9717063	True	True	False
PIK3CD	chr1:9716619-9717045	False	False	False
PIK3CD	chr1:9716619-9716969	False	False	False
PIK3CD	chr1:9716619-9716958	True	True	False
PIK3CD	chr1:9716565-9716958	False	False	False
PIK3CD	chr1:9716241-9716439	True	False	False
PIK3CD	chr1:9716078-9716457	False	False	False
PIK3CD	chr1:9716078-9716439	True	True	False
PIK3CD	chr1:9715769-9715848	True	True	False
PIK3CD	chr1:9710596-9715540	True	True	False
PIK3CD	chr1:9710280-9710423	True	True	False
PIK3CD	chr1:9693571-9710423	False	False	True
PIK3CD	chr1:9691571-9710423	True	True	False
PIK3CD	chr1:9691571-9710104	False	False	False
PIK3CD	chr1:9691571-9693414	False	False	False
PIK3CD	chr1:9691571-9691674	True	False	False
PIK3CD	chr1:9689721-9691466	True	True	False
PIK3CD	chr1:9688313-9691466	True	False	False
PIK3CD	chr1:9664758-9710423	False	False	True
PIK3CD	chr1:9664758-9691466	True	False	False
PIK3CD	chr1:9659893-9691466	False	False	False
PIK3CD	chr1:9651802-9710423	True	True	False
PIK3CD	chr1:9651802-9710104	False	False	True
PIK3CD	chr1:9651802-9691466	True	True	False
PIK3CD	chr1:9651802-9688130	False	False	True
PIK3CD	chr1:9651802-9664595	True	False	True
PIK3CD	chr1:9651802-9659794	False	False	True
PIK3CD	chr1:9630224-9691466	True	True	False
PIK3CD	chr1:9629915-9630137	True	False	True
NMNAT1	chr1:9982870-9983003	True	False	False
NMNAT1	chr1:9981170-9985135	True	True	False
NMNAT1	chr1:9981170-9982300	True	True	False
NMNAT1	chr1:9981170-9981255	True	True	False
