Gene_name	Intron_coord	Annot	Coding	UTR
TP73	chr1:3729448-3730926	False	False	False
TP73	chr1:3729448-3730000	True	True	False
TP73	chr1:3729448-3729999	False	True	False
TP73	chr1:3728217-3729327	True	True	False
TP73	chr1:3727770-3728129	True	True	False
TP73	chr1:3727224-3727628	True	True	False
TP73	chr1:3723469-3727115	True	True	False
TP73	chr1:3722207-3723358	False	True	False
TP73	chr1:3722207-3723354	True	True	False
TP73	chr1:3722207-3723353	False	False	False
TP73	chr1:3707791-3722021	True	True	False
TP73	chr1:3707791-3722020	False	True	False
TP73	chr1:3707791-3711898	False	False	False
TP73	chr1:3698151-3707549	True	True	False
TP73	chr1:3690944-3707549	True	True	False
TP73	chr1:3690944-3707548	False	True	False
TP73	chr1:3683180-3707549	True	True	False
TP73	chr1:3683180-3707548	False	False	True
TP73	chr1:3682430-3683060	True	True	False
TP73	chr1:3652641-3682333	True	True	False
DFFB	chr1:3883800-3885038	True	False	True
DFFB	chr1:3873137-3883507	True	False	False
DFFB	chr1:3873137-3883506	False	False	False
DFFB	chr1:3872572-3883507	True	True	False
DFFB	chr1:3872572-3883506	False	False	False
DFFB	chr1:3872572-3873014	True	False	False
DFFB	chr1:3869775-3872472	True	True	False
DFFB	chr1:3868053-3869605	True	True	False
DFFB	chr1:3866398-3867974	True	False	False
DFFB	chr1:3866000-3867974	True	True	False
DFFB	chr1:3866000-3867973	False	False	False
DFFB	chr1:3866000-3866284	True	False	False
DFFB	chr1:3866000-3866283	False	False	False
DFFB	chr1:3860506-3865812	True	False	True
DFFB	chr1:3858866-3865812	True	False	False
DFFB	chr1:3858866-3865762	True	True	False
DFFB	chr1:3858844-3865812	True	True	False
DFFB	chr1:3858844-3865811	False	False	False
DFFB	chr1:3858844-3865762	True	False	False
DFFB	chr1:3858844-3865761	False	True	False
DFFB	chr1:3858844-3865643	True	False	False
DFFB	chr1:3858844-3860420	True	True	False
DFFB	chr1:3857717-3858718	True	True	False
KCNAB2	chr1:6097555-6098485	True	True	False
KCNAB2	chr1:6097555-6098484	False	False	True
KCNAB2	chr1:6097357-6098485	True	True	False
KCNAB2	chr1:6097357-6098484	False	False	True
KCNAB2	chr1:6097357-6097517	True	True	False
KCNAB2	chr1:6096756-6097269	True	True	False
KCNAB2	chr1:6096204-6096636	True	False	False
KCNAB2	chr1:6096204-6096635	False	False	False
KCNAB2	chr1:6095624-6096636	True	True	False
KCNAB2	chr1:6095624-6096635	False	False	False
KCNAB2	chr1:6095624-6095939	True	False	False
KCNAB2	chr1:6095443-6095530	True	True	False
KCNAB2	chr1:6094962-6095323	True	False	False
KCNAB2	chr1:6094962-6095322	False	False	False
KCNAB2	chr1:6094485-6095323	True	True	False
KCNAB2	chr1:6094485-6095322	False	False	False
KCNAB2	chr1:6091307-6094400	True	True	False
KCNAB2	chr1:6091307-6094399	False	False	False
KCNAB2	chr1:6090475-6094400	True	True	False
KCNAB2	chr1:6090475-6094399	False	False	False
KCNAB2	chr1:6090475-6091863	True	False	False
KCNAB2	chr1:6090475-6091263	True	True	False
KCNAB2	chr1:6090475-6091262	False	False	False
KCNAB2	chr1:6090475-6090730	True	False	False
KCNAB2	chr1:6089051-6090389	True	True	False
KCNAB2	chr1:6087511-6089008	True	True	False
KCNAB2	chr1:6087511-6088960	True	True	False
KCNAB2	chr1:6085793-6087467	True	True	False
KCNAB2	chr1:6085793-6086158	True	True	False
KCNAB2	chr1:6085793-6086157	False	False	False
KCNAB2	chr1:6085248-6087467	True	True	False
KCNAB2	chr1:6085248-6087466	False	False	True
KCNAB2	chr1:6085248-6086158	True	True	False
KCNAB2	chr1:6085248-6086157	False	False	True
KCNAB2	chr1:6085248-6085740	True	True	False
KCNAB2	chr1:6085248-6085739	False	False	True
KCNAB2	chr1:6082274-6085204	True	True	False
KCNAB2	chr1:6073770-6082195	True	True	False
KCNAB2	chr1:6073384-6073733	True	True	False
KCNAB2	chr1:6072798-6073733	True	True	False
KCNAB2	chr1:6072798-6073354	True	True	False
KCNAB2	chr1:6066276-6072755	True	True	False
KCNAB2	chr1:6066276-6072754	False	False	True
KCNAB2	chr1:6051754-6072755	True	True	False
KCNAB2	chr1:6046357-6072755	True	True	False
KCNAB2	chr1:6046183-6072755	True	True	False
KCNAB2	chr1:6046183-6051511	True	True	False
KCNAB2	chr1:6041872-6072755	True	True	False
KCNAB2	chr1:6041872-6072754	False	True	False
KCNAB2	chr1:6041872-6051511	True	True	False
KCNAB2	chr1:6041872-6051510	False	True	False
KCNAB2	chr1:6040645-6072755	True	True	False
KCNAB2	chr1:6040645-6072754	False	True	False
KCNAB2	chr1:6040645-6041831	True	True	False
KCNAB2	chr1:6040645-6041830	False	True	False
KCNAB2	chr1:6040645-6041168	True	False	False
KCNAB2	chr1:6036048-6040517	True	False	True
KCNAB2	chr1:6035172-6040517	True	True	False
KCNAB2	chr1:6034963-6040517	True	True	False
KCNAB2	chr1:6034794-6040517	True	True	False
KCNAB2	chr1:6027459-6040517	True	True	False
KCNAB2	chr1:6026445-6040517	True	True	False
KCNAB2	chr1:6026445-6040516	False	False	True
KCNAB2	chr1:6026445-6027356	True	True	False
KCNAB2	chr1:6018835-6040517	True	True	False
KCNAB2	chr1:6018835-6040516	False	False	True
KCNAB2	chr1:5996084-6040517	True	True	False
KCNAB2	chr1:5996084-6018635	True	False	False
KCNAB2	chr1:5996084-6007439	True	False	False
KCNAB2	chr1:5992788-6072755	True	True	False
KCNAB2	chr1:5992788-6040517	True	True	False
KCNAB2	chr1:5992788-6040516	False	False	True
KCNAB2	chr1:5992788-6018635	True	True	False
KCNAB2	chr1:5992788-6018634	False	False	True
KCNAB2	chr1:5992788-5995863	True	True	False
KCNAB2	chr1:5991556-6040517	True	True	False
KCNAB2	chr1:5991043-6040517	True	True	False
RNF207	chr1:6218369-6219236	True	True	False
RNF207	chr1:6213183-6218289	True	True	False
RNF207	chr1:6212903-6213066	True	False	False
RNF207	chr1:6212733-6213066	True	True	False
RNF207	chr1:6212416-6212682	True	True	False
RNF207	chr1:6212416-6212681	False	False	False
RNF207	chr1:6212416-6212667	False	True	False
RNF207	chr1:6212053-6212231	True	True	False
RNF207	chr1:6212053-6212218	True	False	False
RNF207	chr1:6211118-6211923	True	False	False
RNF207	chr1:6211118-6211867	True	True	False
RNF207	chr1:6210938-6211021	True	True	False
RNF207	chr1:6210438-6211867	True	True	False
RNF207	chr1:6210438-6210870	True	True	False
RNF207	chr1:6210295-6210370	True	True	False
RNF207	chr1:6209970-6210223	True	True	False
RNF207	chr1:6209539-6209924	True	True	False
RNF207	chr1:6209343-6209414	True	True	False
RNF207	chr1:6209196-6209268	True	True	False
RNF207	chr1:6209025-6209414	True	True	False
RNF207	chr1:6209025-6209115	True	True	False
RNF207	chr1:6207511-6208881	True	True	False
RNF207	chr1:6206726-6207379	True	True	False
RNF207	chr1:6206302-6206536	True	True	False
RNF207	chr1:6206101-6206196	True	False	True
ZBTB48	chr1:6588844-6588916	True	True	False
ZBTB48	chr1:6588442-6588756	True	True	False
ZBTB48	chr1:6588201-6588277	False	True	False
ZBTB48	chr1:6588196-6588281	False	True	False
ZBTB48	chr1:6588196-6588278	True	True	False
ZBTB48	chr1:6588196-6588277	False	True	False
ZBTB48	chr1:6587632-6588060	True	True	False
ZBTB48	chr1:6587291-6587515	True	True	False
ZBTB48	chr1:6587291-6587514	False	True	False
ZBTB48	chr1:6587291-6587478	True	True	False
ZBTB48	chr1:6587291-6587477	False	True	False
ZBTB48	chr1:6586787-6587225	False	True	False
ZBTB48	chr1:6586787-6587205	True	True	False
ZBTB48	chr1:6586787-6587204	False	True	False
ZBTB48	chr1:6586030-6586695	True	True	False
ZBTB48	chr1:6586030-6586694	False	True	False
ZBTB48	chr1:6586030-6586594	False	True	False
ZBTB48	chr1:6582299-6585919	True	True	False
ZBTB48	chr1:6582299-6585918	False	False	False
ZBTB48	chr1:6582223-6585918	False	True	False
ZBTB48	chr1:6581299-6582058	True	True	False
ZBTB48	chr1:6580136-6582058	True	True	False
ZBTB48	chr1:6580136-6580541	True	True	False
ZBTB48	chr1:6580136-6580540	False	False	True
ZBTB48	chr1:6580070-6580541	True	True	False
ZBTB48	chr1:6580070-6580540	False	False	True
ZBTB48	chr1:6580049-6580541	True	True	False
ZBTB48	chr1:6580049-6580540	False	False	True
PHF13	chr1:6620337-6621411	True	True	False
PHF13	chr1:6616858-6619803	True	True	False
PHF13	chr1:6615823-6616756	False	False	False
PHF13	chr1:6615591-6616756	False	False	False
PHF13	chr1:6614105-6622192	True	False	False
PHF13	chr1:6614105-6616757	True	True	False
PHF13	chr1:6614105-6616756	False	True	False
THAP3	chr1:6632495-6634020	True	True	False
THAP3	chr1:6632495-6632913	False	True	False
THAP3	chr1:6632495-6632796	True	True	False
THAP3	chr1:6632495-6632795	False	False	False
THAP3	chr1:6630353-6632391	True	True	False
THAP3	chr1:6630353-6632370	True	True	False
THAP3	chr1:6629724-6630288	True	True	False
THAP3	chr1:6629724-6630287	False	False	False
THAP3	chr1:6628691-6630291	True	True	False
THAP3	chr1:6628691-6630290	False	False	False
THAP3	chr1:6628691-6630288	True	True	False
THAP3	chr1:6628691-6630287	False	False	False
THAP3	chr1:6628691-6629643	True	False	False
THAP3	chr1:6628691-6629642	False	True	False
THAP3	chr1:6626930-6628498	False	False	False
THAP3	chr1:6625292-6630288	True	True	False
THAP3	chr1:6625292-6628499	True	True	False
THAP3	chr1:6625292-6628498	False	True	False
THAP3	chr1:6625292-6627763	True	False	False
THAP3	chr1:6624954-6625150	True	True	False
CAMTA1	chr1:7760781-7766459	True	True	False
CAMTA1	chr1:7755668-7766459	True	True	False
CAMTA1	chr1:7755668-7760603	True	True	False
CAMTA1	chr1:7752533-7766459	True	True	False
CAMTA1	chr1:7752533-7755638	True	True	False
CAMTA1	chr1:7751392-7752465	True	True	False
CAMTA1	chr1:7751392-7752459	True	True	False
CAMTA1	chr1:7749791-7751199	True	True	False
CAMTA1	chr1:7747781-7751199	True	True	False
CAMTA1	chr1:7747781-7749771	True	True	False
CAMTA1	chr1:7746091-7747710	True	True	False
CAMTA1	chr1:7745992-7747710	True	True	False
CAMTA1	chr1:7745022-7745887	True	True	False
CAMTA1	chr1:7745022-7745845	True	True	False
CAMTA1	chr1:7738482-7744835	True	True	False
CAMTA1	chr1:7737570-7738298	True	True	False
CAMTA1	chr1:7737570-7737959	True	True	False
CAMTA1	chr1:7737009-7737255	True	True	False
CAMTA1	chr1:7736540-7736931	True	True	False
CAMTA1	chr1:7732599-7736344	True	True	False
CAMTA1	chr1:7732536-7736344	True	True	False
CAMTA1	chr1:7729581-7732448	True	False	True
CAMTA1	chr1:7728899-7732448	True	False	True
CAMTA1	chr1:7704898-7732448	True	True	False
CAMTA1	chr1:7704894-7732448	True	True	False
CAMTA1	chr1:7677733-7732448	True	True	False
CAMTA1	chr1:7677660-7738298	True	False	True
CAMTA1	chr1:7672104-7677599	True	False	False
CAMTA1	chr1:7671066-7677599	True	False	False
CAMTA1	chr1:7671037-7677599	True	True	False
CAMTA1	chr1:7670107-7670911	True	True	False
CAMTA1	chr1:7669855-7670911	True	True	False
CAMTA1	chr1:7665199-7670911	True	True	False
CAMTA1	chr1:7661866-7663353	True	True	False
CAMTA1	chr1:7640553-7661726	True	True	False
CAMTA1	chr1:7467901-7640400	True	True	False
CAMTA1	chr1:7249626-7640400	True	True	False
CAMTA1	chr1:7249626-7467830	True	True	False
CAMTA1	chr1:7091371-7249491	True	True	False
CAMTA1	chr1:6907598-7091304	True	False	False
CAMTA1	chr1:6907060-6907476	True	False	False
CAMTA1	chr1:6886346-6887654	True	False	True
CAMTA1	chr1:6886346-6887653	False	False	True
CAMTA1	chr1:6874423-6886240	True	False	False
CAMTA1	chr1:6871840-7091304	True	False	True
CAMTA1	chr1:6871840-6887654	True	False	True
CAMTA1	chr1:6871840-6887653	False	False	True
CAMTA1	chr1:6871840-6886240	True	False	True
CAMTA1	chr1:6871840-6886239	False	False	True
CAMTA1	chr1:6853189-6871757	True	False	False
CAMTA1	chr1:6853189-6871756	False	False	False
CAMTA1	chr1:6825210-7091304	True	True	False
CAMTA1	chr1:6825210-6907015	True	False	False
CAMTA1	chr1:6825210-6887654	True	True	False
CAMTA1	chr1:6825210-6887653	False	False	False
CAMTA1	chr1:6825210-6886240	True	True	False
CAMTA1	chr1:6825210-6871757	True	True	False
CAMTA1	chr1:6825210-6871756	False	False	False
CAMTA1	chr1:6825210-6853051	False	False	False
CAMTA1	chr1:6825210-6828313	False	False	False
CAMTA1	chr1:6824935-6825091	False	False	False
CAMTA1	chr1:6820250-6825092	True	True	False
CAMTA1	chr1:6820250-6825091	False	False	False
CAMTA1	chr1:6807088-6825092	True	True	False
CAMTA1	chr1:6807088-6825091	False	False	False
CAMTA1	chr1:6807088-6820181	True	False	False
CAMTA1	chr1:6807088-6820180	False	False	False
CAMTA1	chr1:6785575-6825092	True	True	False
CAMTA1	chr1:6785575-6825091	False	True	False
CAMTA1	chr1:6785575-6820181	True	True	False
CAMTA1	chr1:6785575-6820180	False	True	False
CAMTA1	chr1:6785575-6806983	True	True	False
CAMTA1	chr1:6785575-6806982	False	True	False
VAMP3	chr1:7778169-7779626	True	True	False
VAMP3	chr1:7777318-7778118	True	True	False
VAMP3	chr1:7773511-7777160	True	True	False
VAMP3	chr1:7773198-7773442	True	True	False
VAMP3	chr1:7773198-7773441	False	False	True
