Gene_name	Intron_coord	Annot	Coding	UTR
TNFRSF18	chr1:1204236-1204398	True	True	False
TNFRSF18	chr1:1204236-1204399	False	True	False
TNFRSF18	chr1:1204236-1205370	False	True	False
TNFRSF18	chr1:1204316-1205370	False	False	False
TNFRSF18	chr1:1204486-1205369	True	True	False
TNFRSF18	chr1:1204486-1205370	False	True	False
TNFRSF18	chr1:1204590-1205370	False	True	False
TNFRSF18	chr1:1205451-1206385	False	True	False
TNFRSF18	chr1:1205492-1206384	True	True	False
TNFRSF18	chr1:1205492-1206385	False	True	False
TNFRSF18	chr1:1205528-1206385	False	True	False
TNFRSF4	chr1:1211625-1211703	True	True	False
TNFRSF4	chr1:1211625-1211941	True	True	False
TNFRSF4	chr1:1211832-1211941	True	True	False
TNFRSF4	chr1:1211832-1211942	False	True	False
TNFRSF4	chr1:1211832-1212079	True	True	False
TNFRSF4	chr1:1211832-1212080	False	True	False
TNFRSF4	chr1:1211832-1212637	True	True	False
TNFRSF4	chr1:1211832-1212638	False	True	False
TNFRSF4	chr1:1211832-1212991	True	True	False
TNFRSF4	chr1:1211832-1212992	False	True	False
TNFRSF4	chr1:1212138-1212637	True	True	False
TNFRSF4	chr1:1212138-1212638	False	True	False
TNFRSF4	chr1:1212138-1212861	True	True	False
TNFRSF4	chr1:1212138-1212991	True	True	False
TNFRSF4	chr1:1212138-1212992	False	True	False
TNFRSF4	chr1:1212704-1212861	True	True	False
TNFRSF4	chr1:1212704-1212862	False	True	False
TNFRSF4	chr1:1212704-1212991	True	True	False
TNFRSF4	chr1:1212704-1212992	False	True	False
TNFRSF4	chr1:1213093-1213394	True	False	False
TNFRSF4	chr1:1213093-1213662	True	True	False
TNFRSF4	chr1:1213093-1213705	True	True	False
TNFRSF4	chr1:1213093-1213774	True	True	False
TNFRSF4	chr1:1213785-1213982	True	True	False
SDF4	chr1:1217688-1218457	True	True	False
SDF4	chr1:1217688-1218458	False	True	False
SDF4	chr1:1217804-1218457	True	True	False
SDF4	chr1:1217804-1218458	False	False	False
SDF4	chr1:1218633-1218768	True	True	False
SDF4	chr1:1218927-1223243	True	True	False
SDF4	chr1:1218943-1223243	True	False	False
SDF4	chr1:1219005-1223243	True	True	False
SDF4	chr1:1223357-1223831	True	True	False
SDF4	chr1:1223968-1228467	True	True	False
SDF4	chr1:1227319-1228467	True	False	False
SDF4	chr1:1228946-1231507	False	False	False
SDF4	chr1:1228946-1231891	True	True	False
SDF4	chr1:1228946-1231892	False	False	False
C1QTNF12	chr1:1242646-1242834	True	True	False
C1QTNF12	chr1:1242913-1243061	True	True	False
C1QTNF12	chr1:1243152-1243443	True	True	False
C1QTNF12	chr1:1243152-1243444	False	True	False
C1QTNF12	chr1:1243166-1243444	False	False	False
C1QTNF12	chr1:1243552-1243953	True	True	False
C1QTNF12	chr1:1244105-1244190	True	True	False
C1QTNF12	chr1:1244275-1244380	True	True	False
C1QTNF12	chr1:1244497-1246513	True	True	False
UBE2J2	chr1:1255487-1256044	True	True	False
UBE2J2	chr1:1256125-1256991	True	True	False
UBE2J2	chr1:1257130-1257207	True	True	False
UBE2J2	chr1:1257130-1263345	True	True	False
UBE2J2	chr1:1257310-1262169	True	False	False
UBE2J2	chr1:1257310-1262268	True	False	False
UBE2J2	chr1:1257310-1262269	False	False	False
UBE2J2	chr1:1257310-1263345	True	True	False
UBE2J2	chr1:1257310-1263346	False	False	True
UBE2J2	chr1:1257310-1273498	True	False	True
UBE2J2	chr1:1262390-1263345	True	False	True
UBE2J2	chr1:1262390-1263346	False	False	True
UBE2J2	chr1:1263386-1264782	True	True	False
UBE2J2	chr1:1263386-1266097	True	False	True
UBE2J2	chr1:1263386-1267732	True	True	False
UBE2J2	chr1:1263386-1267861	True	True	False
UBE2J2	chr1:1263386-1267862	False	False	True
UBE2J2	chr1:1263386-1273665	True	True	False
UBE2J2	chr1:1263386-1273666	False	False	True
UBE2J2	chr1:1264830-1267861	True	True	False
UBE2J2	chr1:1266290-1267732	True	False	False
UBE2J2	chr1:1266290-1267861	True	False	False
UBE2J2	chr1:1267992-1271509	True	True	False
UBE2J2	chr1:1267992-1272852	True	True	False
UBE2J2	chr1:1267992-1273376	True	True	False
UBE2J2	chr1:1267992-1273498	True	True	False
UBE2J2	chr1:1267992-1273499	False	False	True
UBE2J2	chr1:1267992-1273665	True	True	False
UBE2J2	chr1:1267992-1273666	False	False	True
UBE2J2	chr1:1271637-1273665	True	True	False
ACAP3	chr1:1293708-1293822	True	True	False
ACAP3	chr1:1293911-1294090	False	False	False
ACAP3	chr1:1293929-1294090	False	False	False
ACAP3	chr1:1293933-1294089	True	True	False
ACAP3	chr1:1293933-1294090	False	False	False
ACAP3	chr1:1294199-1294401	True	True	False
ACAP3	chr1:1294628-1294717	True	True	False
ACAP3	chr1:1294628-1294718	False	False	False
ACAP3	chr1:1294628-1295446	True	True	False
ACAP3	chr1:1294628-1295447	False	False	False
ACAP3	chr1:1294816-1295446	True	True	False
ACAP3	chr1:1294816-1295447	False	False	False
ACAP3	chr1:1294841-1295447	False	True	False
ACAP3	chr1:1295554-1295735	True	True	False
ACAP3	chr1:1295554-1295736	False	False	False
ACAP3	chr1:1295554-1295782	False	True	False
ACAP3	chr1:1295934-1296015	False	False	False
ACAP3	chr1:1295938-1296014	True	True	False
ACAP3	chr1:1295938-1296015	False	True	False
ACAP3	chr1:1295938-1296211	False	True	False
ACAP3	chr1:1296109-1296210	True	True	False
ACAP3	chr1:1296109-1296211	False	False	False
ACAP3	chr1:1296280-1296424	True	True	False
ACAP3	chr1:1296633-1297821	True	True	False
ACAP3	chr1:1297933-1298012	True	True	False
ACAP3	chr1:1297933-1298013	False	False	False
ACAP3	chr1:1297933-1298030	False	True	False
ACAP3	chr1:1298113-1298184	True	False	False
ACAP3	chr1:1298113-1298185	False	False	False
ACAP3	chr1:1298113-1298303	False	True	False
ACAP3	chr1:1298113-1298369	True	True	False
ACAP3	chr1:1298113-1298370	False	False	False
ACAP3	chr1:1298421-1298566	True	True	False
ACAP3	chr1:1298679-1299344	True	True	False
ACAP3	chr1:1299356-1299830	True	True	False
ACAP3	chr1:1299905-1299972	True	True	False
ACAP3	chr1:1299905-1299973	False	True	False
ACAP3	chr1:1299905-1300158	False	False	False
ACAP3	chr1:1300026-1300158	False	True	False
ACAP3	chr1:1300068-1300154	False	True	False
ACAP3	chr1:1300068-1300157	True	True	False
ACAP3	chr1:1300068-1300158	False	True	False
ACAP3	chr1:1300068-1300509	False	False	False
ACAP3	chr1:1300068-1301988	False	True	False
ACAP3	chr1:1300202-1300508	True	True	False
ACAP3	chr1:1300202-1300509	False	True	False
ACAP3	chr1:1300692-1301987	True	True	False
ACAP3	chr1:1300692-1301988	False	False	False
ACAP3	chr1:1300930-1301988	False	False	False
ACAP3	chr1:1302046-1302921	True	True	False
ACAP3	chr1:1302975-1303132	False	False	False
ACAP3	chr1:1302975-1303161	True	True	False
ACAP3	chr1:1302975-1303162	False	False	False
ACAP3	chr1:1302975-1304086	False	False	False
ACAP3	chr1:1303281-1304085	True	True	False
ACAP3	chr1:1303281-1304086	False	False	False
ACAP3	chr1:1304143-1304539	False	False	False
ACAP3	chr1:1304143-1305354	False	False	False
ACAP3	chr1:1304143-1307071	True	False	False
ACAP3	chr1:1304143-1307336	True	False	False
ACAP3	chr1:1304143-1307337	False	True	False
ACAP3	chr1:1304143-1307768	True	True	False
ACAP3	chr1:1304143-1307769	False	True	False
ACAP3	chr1:1304143-1309254	False	False	False
ACAP3	chr1:1304143-1309441	True	False	False
ACAP3	chr1:1307156-1307768	True	False	False
ACAP3	chr1:1307383-1307768	True	False	False
INTS11	chr1:1311067-1312018	False	False	False
INTS11	chr1:1311924-1312017	True	True	False
INTS11	chr1:1311924-1312018	False	False	False
INTS11	chr1:1312147-1312225	True	True	False
INTS11	chr1:1312368-1312439	True	True	False
INTS11	chr1:1312368-1312440	False	False	False
INTS11	chr1:1312368-1312592	True	False	False
INTS11	chr1:1312368-1312593	False	True	False
INTS11	chr1:1312501-1312592	True	True	False
INTS11	chr1:1312501-1312593	False	True	False
INTS11	chr1:1312700-1312786	True	True	False
INTS11	chr1:1312949-1313034	True	True	False
INTS11	chr1:1313124-1313508	True	True	False
INTS11	chr1:1313592-1313731	True	True	False
INTS11	chr1:1313921-1314300	True	True	False
INTS11	chr1:1313921-1314301	False	False	True
INTS11	chr1:1313921-1314823	True	False	True
INTS11	chr1:1314105-1314300	True	True	False
INTS11	chr1:1314105-1314301	False	True	False
INTS11	chr1:1314365-1314823	True	True	False
INTS11	chr1:1314962-1315403	True	True	False
INTS11	chr1:1314962-1315519	True	False	True
INTS11	chr1:1314962-1319071	True	True	False
INTS11	chr1:1314962-1320995	True	True	False
INTS11	chr1:1315438-1315519	True	True	False
INTS11	chr1:1315552-1319295	True	True	False
INTS11	chr1:1315614-1323176	True	True	False
INTS11	chr1:1315618-1316156	True	False	True
INTS11	chr1:1315618-1319295	True	True	False
INTS11	chr1:1315618-1320995	True	True	False
INTS11	chr1:1315618-1323180	True	True	False
INTS11	chr1:1315618-1324580	True	True	False
INTS11	chr1:1319433-1320455	True	False	True
INTS11	chr1:1319433-1320456	False	False	True
INTS11	chr1:1319524-1320455	True	True	False
INTS11	chr1:1319524-1320456	False	False	False
INTS11	chr1:1319524-1324580	True	True	False
INTS11	chr1:1319524-1324581	False	True	False
INTS11	chr1:1319705-1320455	True	False	False
INTS11	chr1:1319843-1320455	True	False	False
INTS11	chr1:1319885-1320455	True	False	False
INTS11	chr1:1320529-1320995	True	True	False
INTS11	chr1:1320682-1320995	True	False	True
INTS11	chr1:1321093-1321907	True	True	False
INTS11	chr1:1321093-1322891	True	False	True
INTS11	chr1:1321093-1323146	True	True	False
INTS11	chr1:1321093-1323180	True	True	False
INTS11	chr1:1321093-1324580	True	True	False
INTS11	chr1:1321093-1324581	False	True	False
INTS11	chr1:1321096-1324580	True	True	False
INTS11	chr1:1321980-1323180	True	True	False
INTS11	chr1:1321984-1322891	True	True	False
INTS11	chr1:1321984-1323180	True	True	False
INTS11	chr1:1321984-1324580	True	True	False
INTS11	chr1:1323287-1324580	True	True	False
DVL1	chr1:1336515-1337017	True	True	False
DVL1	chr1:1336515-1337018	False	False	True
DVL1	chr1:1336515-1337147	False	False	False
DVL1	chr1:1336515-1337976	True	True	False
DVL1	chr1:1336515-1337977	False	False	False
DVL1	chr1:1337055-1337976	True	True	False
DVL1	chr1:1337055-1337977	False	False	True
DVL1	chr1:1338158-1338269	False	False	False
DVL1	chr1:1338183-1338268	True	True	False
DVL1	chr1:1338183-1338269	False	False	False
DVL1	chr1:1338299-1338522	False	True	False
DVL1	chr1:1338436-1338521	True	True	False
DVL1	chr1:1338436-1338522	False	False	False
DVL1	chr1:1338653-1339286	True	True	False
DVL1	chr1:1338653-1339287	False	False	False
DVL1	chr1:1338653-1339361	True	True	False
DVL1	chr1:1338653-1339362	False	False	False
DVL1	chr1:1339439-1339581	True	True	False
DVL1	chr1:1339649-1339735	True	True	False
DVL1	chr1:1339649-1339736	False	True	False
DVL1	chr1:1339649-1340038	False	True	False
DVL1	chr1:1339812-1340037	True	True	False
DVL1	chr1:1339812-1340038	False	False	False
DVL1	chr1:1340152-1340247	False	False	False
DVL1	chr1:1340173-1340247	False	False	False
DVL1	chr1:1340177-1340246	True	True	False
DVL1	chr1:1340177-1340247	False	False	False
DVL1	chr1:1340316-1340409	True	True	False
DVL1	chr1:1340503-1341666	True	True	False
DVL1	chr1:1341805-1342052	True	True	False
DVL1	chr1:1342156-1342362	True	True	False
DVL1	chr1:1342484-1342688	True	True	False
DVL1	chr1:1342758-1348895	True	True	False
AURKAIP1	chr1:1373902-1373999	True	True	False
AURKAIP1	chr1:1374361-1374705	False	True	False
AURKAIP1	chr1:1374445-1374704	True	True	False
AURKAIP1	chr1:1374445-1374705	False	True	False
AURKAIP1	chr1:1374445-1375154	False	False	True
AURKAIP1	chr1:1374590-1374704	True	False	True
AURKAIP1	chr1:1374590-1374705	False	True	False
AURKAIP1	chr1:1374790-1374996	True	True	False
AURKAIP1	chr1:1374790-1374997	False	False	True
AURKAIP1	chr1:1374790-1375074	True	True	False
AURKAIP1	chr1:1374790-1375075	False	False	True
AURKAIP1	chr1:1374790-1375153	True	True	False
AURKAIP1	chr1:1374790-1375154	False	False	True
CCNL2	chr1:1387582-1387776	True	True	False
CCNL2	chr1:1387869-1387953	True	True	False
CCNL2	chr1:1388065-1388491	True	False	False
CCNL2	chr1:1388065-1388492	False	False	False
CCNL2	chr1:1388065-1388625	True	False	False
CCNL2	chr1:1388065-1388626	False	False	False
CCNL2	chr1:1388065-1388949	True	False	False
CCNL2	chr1:1388065-1388950	False	False	False
CCNL2	chr1:1388065-1390229	True	True	False
CCNL2	chr1:1388065-1390230	False	False	False
CCNL2	chr1:1388510-1388625	True	False	False
CCNL2	chr1:1388510-1388626	False	False	False
CCNL2	chr1:1388743-1388949	True	False	False
CCNL2	chr1:1388743-1388950	False	False	False
CCNL2	chr1:1388743-1390229	True	False	False
CCNL2	chr1:1388743-1390230	False	False	False
CCNL2	chr1:1389047-1390229	True	False	False
CCNL2	chr1:1389047-1390230	False	False	False
CCNL2	chr1:1389473-1390229	True	False	False
CCNL2	chr1:1389477-1390230	False	False	False
CCNL2	chr1:1390371-1390458	True	True	False
CCNL2	chr1:1390563-1390765	True	True	False
CCNL2	chr1:1390865-1391296	True	False	False
CCNL2	chr1:1390865-1391297	False	False	False
CCNL2	chr1:1390865-1392678	True	False	False
CCNL2	chr1:1390865-1392679	False	False	False
CCNL2	chr1:1390865-1392789	True	False	True
CCNL2	chr1:1390865-1392790	False	False	True
CCNL2	chr1:1390865-1393395	True	True	False
CCNL2	chr1:1390865-1393396	False	False	False
CCNL2	chr1:1391553-1392678	True	False	False
CCNL2	chr1:1391575-1392678	True	False	False
CCNL2	chr1:1391575-1392679	False	False	False
CCNL2	chr1:1391575-1392789	True	False	True
CCNL2	chr1:1391575-1392790	False	False	True
CCNL2	chr1:1392803-1393395	True	True	False
CCNL2	chr1:1392803-1393396	False	False	False
CCNL2	chr1:1393460-1395393	True	True	False
CCNL2	chr1:1395514-1398232	True	True	False
CCNL2	chr1:1395514-1398233	False	True	False
CCNL2	chr1:1395537-1398232	True	True	False
CCNL2	chr1:1395537-1398233	False	False	False
CCNL2	chr1:1398342-1398596	True	True	False
CCNL2	chr1:1398342-1398597	False	True	False
CCNL2	chr1:1398418-1398597	False	True	False
CCNL2	chr1:1398671-1398987	True	True	False
CCNL2	chr1:1398671-1398988	False	True	False
CCNL2	chr1:1398671-1399018	True	True	False
CCNL2	chr1:1398671-1399019	False	False	True
MRPL20	chr1:1402250-1405809	False	False	True
MRPL20	chr1:1402256-1402462	False	True	False
MRPL20	chr1:1402256-1405803	False	False	True
MRPL20	chr1:1402256-1405808	True	True	False
MRPL20	chr1:1402256-1405809	False	False	True
MRPL20	chr1:1402425-1405809	False	False	False
MRPL20	chr1:1402601-1405808	True	True	False
MRPL20	chr1:1402601-1405809	False	True	False
MRPL20	chr1:1405886-1406225	True	False	False
MRPL20	chr1:1405886-1406226	False	True	False
MRPL20	chr1:1405886-1406908	True	True	False
MRPL20	chr1:1405886-1406909	False	True	False
MRPL20	chr1:1406346-1406908	True	True	False
MRPL20	chr1:1406346-1406909	False	True	False
MRPL20	chr1:1407019-1407130	True	True	False
ANKRD65	chr1:1419549-1420051	True	True	False
ANKRD65	chr1:1419549-1420052	False	True	False
ANKRD65	chr1:1419549-1420796	True	True	False
ANKRD65	chr1:1419549-1420797	False	True	False
ANKRD65	chr1:1419549-1420815	True	True	False
ANKRD65	chr1:1419549-1420816	False	True	False
ANKRD65	chr1:1420592-1420796	True	True	False
ANKRD65	chr1:1421005-1421100	False	False	True
ANKRD65	chr1:1421005-1421132	True	True	False
ANKRD65	chr1:1421005-1421133	False	False	True
CDK11B	chr1:1635856-1635936	True	True	False
CDK11B	chr1:1636126-1636332	True	True	False
CDK11B	chr1:1636481-1636681	True	True	False
CDK11B	chr1:1636798-1636896	True	True	False
CDK11B	chr1:1636853-1637081	False	False	False
CDK11B	chr1:1637004-1637080	True	True	False
CDK11B	chr1:1637004-1637081	False	False	False
CDK11B	chr1:1637119-1704223	False	False	False
CDK11B	chr1:1637202-1637407	True	True	False
CDK11B	chr1:1637513-1637761	True	True	False
CDK11B	chr1:1637513-1637762	False	False	False
CDK11B	chr1:1637528-1637762	False	False	False
CDK11B	chr1:1637883-1638499	True	True	False
CDK11B	chr1:1638590-1640276	True	True	False
CDK11B	chr1:1640452-1641047	True	True	False
CDK11B	chr1:1641113-1641661	True	True	False
CDK11B	chr1:1641723-1708862	False	False	False
CDK11B	chr1:1641723-1708865	False	False	False
CDK11B	chr1:1641820-1641905	True	True	False
CDK11B	chr1:1642001-1642346	True	True	False
CDK11B	chr1:1642001-1642347	False	False	False
CDK11B	chr1:1642001-1642385	True	True	False
CDK11B	chr1:1642001-1642386	False	True	False
CDK11B	chr1:1642001-1649498	True	False	False
CDK11B	chr1:1642508-1645125	True	True	False
CDK11B	chr1:1642508-1645126	False	False	False
CDK11B	chr1:1642508-1649498	True	True	False
CDK11B	chr1:1642508-1649499	False	True	False
CDK11B	chr1:1645262-1649498	True	True	False
CDK11B	chr1:1645262-1649499	False	False	False
CDK11B	chr1:1645304-1645459	True	True	False
CDK11B	chr1:1645304-1645578	True	True	False
CDK11B	chr1:1645497-1645610	True	True	False
CDK11B	chr1:1645508-1645772	True	True	False
CDK11B	chr1:1645643-1645772	True	True	False
CDK11B	chr1:1645866-1645952	True	True	False
CDK11B	chr1:1645884-1645997	True	True	False
CDK11B	chr1:1645884-1646125	True	True	False
CDK11B	chr1:1645969-1646110	True	True	False
CDK11B	chr1:1646048-1655368	True	True	False
CDK11B	chr1:1646143-1655368	True	True	False
CDK11B	chr1:1646178-1655368	True	True	False
CDK11B	chr1:1649637-1652438	True	True	False
CDK11B	chr1:1649637-1652439	False	False	False
CDK11B	chr1:1649637-1652469	False	False	False
CDK11B	chr1:1652566-1655368	True	True	False
CDK11B	chr1:1655484-1657255	True	True	False
CDK11B	chr1:1655484-1657256	False	True	False
CDK11B	chr1:1655484-1657374	True	True	False
CDK11B	chr1:1655484-1657375	False	False	True
CDK11B	chr1:1657302-1657374	True	True	False
CDK11B	chr1:1657302-1657375	False	False	True
CDK11B	chr1:1657498-1658913	True	True	False
SLC35E2B	chr1:1637119-1704223	False	False	False
SLC35E2B	chr1:1641723-1708862	False	False	False
SLC35E2B	chr1:1641723-1708865	False	False	False
SLC35E2B	chr1:1660111-1668326	True	True	False
SLC35E2B	chr1:1660111-1668327	False	False	False
SLC35E2B	chr1:1666019-1668326	True	True	False
SLC35E2B	chr1:1666019-1668327	False	True	False
SLC35E2B	chr1:1668472-1669663	True	True	False
SLC35E2B	chr1:1668472-1669664	False	True	False
SLC35E2B	chr1:1668472-1675462	True	True	False
SLC35E2B	chr1:1668472-1675463	False	True	False
SLC35E2B	chr1:1669736-1670037	False	True	False
SLC35E2B	chr1:1669736-1670097	True	True	False
SLC35E2B	chr1:1669736-1670098	False	True	False
SLC35E2B	chr1:1670151-1671508	True	True	False
SLC35E2B	chr1:1670151-1671509	False	True	False
SLC35E2B	chr1:1670151-1675463	False	True	False
SLC35E2B	chr1:1671629-1675462	True	True	False
SLC35E2B	chr1:1671629-1675463	False	True	False
SLC35E2B	chr1:1675590-1676063	True	True	False
SLC35E2B	chr1:1676199-1676377	True	True	False
SLC35E2B	chr1:1676846-1677798	False	False	False
SLC35E2B	chr1:1676846-1678903	False	False	False
SLC35E2B	chr1:1676846-1690975	True	True	False
SLC35E2B	chr1:1676846-1690976	False	False	False
SLC35E2B	chr1:1676846-1692448	True	True	False
SLC35E2B	chr1:1676846-1692449	False	False	False
SLC35E2B	chr1:1691393-1692448	True	True	False
SLC35E2B	chr1:1691393-1692449	False	False	False
CDK11A	chr1:1637119-1704223	False	False	False
CDK11A	chr1:1641723-1708862	False	False	False
CDK11A	chr1:1641723-1708865	False	False	False
CDK11A	chr1:1702999-1703079	True	True	False
CDK11A	chr1:1703269-1703475	True	True	False
CDK11A	chr1:1703624-1703823	True	True	False
CDK11A	chr1:1703940-1704038	True	True	False
CDK11A	chr1:1703995-1704222	True	False	False
CDK11A	chr1:1703995-1704223	False	False	False
CDK11A	chr1:1704146-1704222	True	True	False
CDK11A	chr1:1704146-1704223	False	False	False
CDK11A	chr1:1704344-1704549	True	True	False
CDK11A	chr1:1704655-1704903	True	True	False
CDK11A	chr1:1705025-1705641	True	True	False
CDK11A	chr1:1705732-1707408	True	True	False
CDK11A	chr1:1705732-1707409	False	False	False
CDK11A	chr1:1705732-1707524	True	True	False
CDK11A	chr1:1705732-1707525	False	True	False
CDK11A	chr1:1707584-1708179	True	True	False
CDK11A	chr1:1707584-1708180	False	True	False
CDK11A	chr1:1707599-1708179	True	True	False
CDK11A	chr1:1707599-1708180	False	True	False
CDK11A	chr1:1708245-1708793	True	True	False
CDK11A	chr1:1708952-1709037	True	True	False
CDK11A	chr1:1709133-1709478	True	True	False
CDK11A	chr1:1709133-1709479	False	False	False
CDK11A	chr1:1709133-1709517	True	True	False
CDK11A	chr1:1709133-1709518	False	False	False
CDK11A	chr1:1709640-1712263	True	True	False
CDK11A	chr1:1709640-1712264	False	False	False
CDK11A	chr1:1709640-1716346	False	True	False
CDK11A	chr1:1712400-1716345	True	True	False
CDK11A	chr1:1712400-1716346	False	False	False
CDK11A	chr1:1712427-1716345	True	True	False
CDK11A	chr1:1712427-1716346	False	False	False
CDK11A	chr1:1716478-1719327	True	True	False
CDK11A	chr1:1716478-1719328	False	False	False
CDK11A	chr1:1716478-1719357	True	True	False
CDK11A	chr1:1716478-1719358	False	False	False
CDK11A	chr1:1719455-1721595	True	True	False
CDK11A	chr1:1721711-1722587	True	True	False
CDK11A	chr1:1721711-1722588	False	True	False
CDK11A	chr1:1721711-1722707	True	True	False
CDK11A	chr1:1721711-1722708	False	False	True
CDK11A	chr1:1722634-1722707	True	True	False
CDK11A	chr1:1722634-1722708	False	False	True
CDK11A	chr1:1722831-1723799	True	True	False
CDK11A	chr1:1722831-1723800	False	False	True
CDK11A	chr1:1722831-1723948	True	True	False
CDK11A	chr1:1722831-1723949	False	False	True
CDK11A	chr1:1722831-1724257	True	True	False
CDK11A	chr1:1722831-1724258	False	False	True
CDK11A	chr1:1722831-1734690	False	False	True
NADK	chr1:1753060-1753566	True	True	False
NADK	chr1:1753060-1753567	False	False	False
NADK	chr1:1753060-1754051	False	True	False
NADK	chr1:1753060-1754284	False	False	True
NADK	chr1:1753649-1754050	True	True	False
NADK	chr1:1753649-1754051	False	False	False
NADK	chr1:1753649-1754283	True	False	True
NADK	chr1:1753649-1754284	False	True	False
NADK	chr1:1754208-1754283	True	True	False
NADK	chr1:1754208-1754284	False	False	True
NADK	chr1:1754383-1754543	True	True	False
NADK	chr1:1754698-1755373	True	True	False
