Gene_name	Intron_coord	Annot	Coding	UTR
C1orf159	chr1:1087597-1090352	True	True	False
C1orf159	chr1:1090428-1090875	True	True	False
C1orf159	chr1:1090428-1091277	True	True	False
C1orf159	chr1:1090428-1091471	True	True	False
C1orf159	chr1:1090587-1091471	True	False	True
C1orf159	chr1:1090983-1091277	False	False	False
C1orf159	chr1:1090983-1091471	True	True	False
C1orf159	chr1:1091374-1091471	True	True	False
C1orf159	chr1:1091565-1091990	True	True	False
C1orf159	chr1:1091609-1091990	True	True	False
C1orf159	chr1:1092103-1092565	True	True	False
C1orf159	chr1:1092103-1093597	False	False	False
C1orf159	chr1:1092103-1095076	False	False	False
C1orf159	chr1:1092103-1105955	True	True	False
C1orf159	chr1:1092103-1115021	True	True	False
C1orf159	chr1:1092103-1116059	True	True	False
C1orf159	chr1:1095124-1105955	False	False	True
C1orf159	chr1:1095124-1116059	False	False	True
C1orf159	chr1:1106049-1106649	True	True	False
C1orf159	chr1:1106049-1116059	True	True	False
C1orf159	chr1:1106871-1115021	True	True	False
C1orf159	chr1:1115075-1116059	True	True	False
TNFRSF18	chr1:1203960-1204398	True	True	False
TNFRSF18	chr1:1203968-1204033	True	True	False
TNFRSF18	chr1:1203968-1204054	True	True	False
TNFRSF18	chr1:1204168-1204398	False	True	False
TNFRSF18	chr1:1204236-1204398	True	True	False
TNFRSF18	chr1:1204236-1205369	False	True	False
TNFRSF18	chr1:1204316-1205369	False	True	False
TNFRSF18	chr1:1204486-1205369	True	True	False
TNFRSF18	chr1:1204590-1205369	False	True	False
TNFRSF18	chr1:1205451-1206384	False	True	False
TNFRSF18	chr1:1205492-1206384	True	True	False
TNFRSF18	chr1:1205528-1206384	False	True	False
TNFRSF4	chr1:1211625-1211703	True	True	False
TNFRSF4	chr1:1211625-1211941	True	True	False
TNFRSF4	chr1:1211832-1211941	True	True	False
TNFRSF4	chr1:1211832-1212079	True	True	False
TNFRSF4	chr1:1211832-1212637	True	True	False
TNFRSF4	chr1:1211832-1212991	True	True	False
TNFRSF4	chr1:1212138-1212637	True	True	False
TNFRSF4	chr1:1212138-1212861	True	True	False
TNFRSF4	chr1:1212138-1212991	True	False	False
TNFRSF4	chr1:1212704-1212861	True	False	False
TNFRSF4	chr1:1212704-1212991	True	True	False
TNFRSF4	chr1:1213093-1213394	True	False	False
TNFRSF4	chr1:1213093-1213662	True	True	False
TNFRSF4	chr1:1213093-1213705	True	True	False
TNFRSF4	chr1:1213093-1213774	True	True	False
TNFRSF4	chr1:1213785-1213982	True	True	False
SDF4	chr1:1217688-1218457	True	True	False
SDF4	chr1:1217804-1218457	True	True	False
SDF4	chr1:1218633-1218768	True	True	False
SDF4	chr1:1218927-1223243	True	True	False
SDF4	chr1:1218943-1223243	True	False	False
SDF4	chr1:1219005-1223243	True	True	False
SDF4	chr1:1223357-1223831	True	True	False
SDF4	chr1:1223968-1228467	True	True	False
SDF4	chr1:1227319-1228467	True	False	False
SDF4	chr1:1228946-1231506	False	False	False
SDF4	chr1:1228946-1231891	True	True	False
C1QTNF12	chr1:1242646-1242834	True	True	False
C1QTNF12	chr1:1242913-1243061	True	True	False
C1QTNF12	chr1:1243152-1243443	True	True	False
C1QTNF12	chr1:1243166-1243443	False	True	False
C1QTNF12	chr1:1243552-1243953	True	True	False
C1QTNF12	chr1:1244105-1244190	True	True	False
C1QTNF12	chr1:1244275-1244380	True	True	False
C1QTNF12	chr1:1244497-1246513	True	True	False
UBE2J2	chr1:1255487-1256044	True	True	False
UBE2J2	chr1:1256125-1256991	True	True	False
UBE2J2	chr1:1257130-1257207	True	True	False
UBE2J2	chr1:1257130-1263345	True	True	False
UBE2J2	chr1:1257310-1262169	True	False	False
UBE2J2	chr1:1257310-1262268	True	False	False
UBE2J2	chr1:1257310-1263345	True	True	False
UBE2J2	chr1:1257310-1273498	True	False	True
UBE2J2	chr1:1262390-1263345	True	False	True
UBE2J2	chr1:1263386-1264782	True	True	False
UBE2J2	chr1:1263386-1266097	True	False	True
UBE2J2	chr1:1263386-1267732	True	True	False
UBE2J2	chr1:1263386-1267861	True	True	False
UBE2J2	chr1:1263386-1273665	True	True	False
UBE2J2	chr1:1264830-1267861	True	True	False
UBE2J2	chr1:1266290-1267732	True	False	False
UBE2J2	chr1:1266290-1267861	True	False	False
UBE2J2	chr1:1267992-1271509	True	True	False
UBE2J2	chr1:1267992-1272852	True	True	False
UBE2J2	chr1:1267992-1273376	True	True	False
UBE2J2	chr1:1267992-1273498	True	True	False
UBE2J2	chr1:1267992-1273665	True	True	False
UBE2J2	chr1:1271637-1273665	True	True	False
ACAP3	chr1:1293708-1293822	True	True	False
ACAP3	chr1:1293911-1294089	False	False	False
ACAP3	chr1:1293929-1294089	False	False	False
ACAP3	chr1:1293933-1294089	True	True	False
ACAP3	chr1:1294199-1294401	True	True	False
ACAP3	chr1:1294628-1294717	True	True	False
ACAP3	chr1:1294628-1295446	True	True	False
ACAP3	chr1:1294816-1295446	True	True	False
ACAP3	chr1:1294841-1295446	False	True	False
ACAP3	chr1:1295554-1295735	True	True	False
ACAP3	chr1:1295554-1295781	False	True	False
ACAP3	chr1:1295934-1296014	False	True	False
ACAP3	chr1:1295938-1296014	True	True	False
ACAP3	chr1:1295938-1296210	False	True	False
ACAP3	chr1:1296109-1296210	True	True	False
ACAP3	chr1:1296280-1296424	True	True	False
ACAP3	chr1:1296633-1297821	True	True	False
ACAP3	chr1:1297933-1298012	True	True	False
ACAP3	chr1:1297933-1298029	False	False	False
ACAP3	chr1:1298113-1298184	True	False	False
ACAP3	chr1:1298113-1298302	False	False	False
ACAP3	chr1:1298113-1298369	True	True	False
ACAP3	chr1:1298421-1298566	True	True	False
ACAP3	chr1:1298679-1299344	True	True	False
ACAP3	chr1:1299356-1299830	True	True	False
ACAP3	chr1:1299905-1299972	True	True	False
ACAP3	chr1:1299905-1300157	False	True	False
ACAP3	chr1:1300026-1300157	False	True	False
ACAP3	chr1:1300068-1300153	False	False	False
ACAP3	chr1:1300068-1300157	True	True	False
ACAP3	chr1:1300068-1300508	False	True	False
ACAP3	chr1:1300068-1301987	False	False	False
ACAP3	chr1:1300202-1300508	True	True	False
ACAP3	chr1:1300692-1301987	True	True	False
ACAP3	chr1:1300930-1301987	False	False	False
ACAP3	chr1:1302046-1302921	True	True	False
ACAP3	chr1:1302975-1303131	False	True	False
ACAP3	chr1:1302975-1303161	True	True	False
ACAP3	chr1:1302975-1304085	False	True	False
ACAP3	chr1:1303281-1304085	True	True	False
ACAP3	chr1:1304143-1304538	False	False	False
ACAP3	chr1:1304143-1305353	False	False	False
ACAP3	chr1:1304143-1307071	True	False	False
ACAP3	chr1:1304143-1307336	True	False	False
ACAP3	chr1:1304143-1307768	True	True	False
ACAP3	chr1:1304143-1309253	False	False	False
ACAP3	chr1:1304143-1309441	True	False	False
ACAP3	chr1:1307156-1307768	True	False	False
ACAP3	chr1:1307383-1307768	True	False	False
INTS11	chr1:1311067-1312017	False	False	False
INTS11	chr1:1311924-1312017	True	True	False
INTS11	chr1:1312147-1312225	True	True	False
INTS11	chr1:1312368-1312439	True	True	False
INTS11	chr1:1312368-1312592	True	False	False
INTS11	chr1:1312501-1312592	True	True	False
INTS11	chr1:1312700-1312786	True	True	False
INTS11	chr1:1312949-1313034	True	True	False
INTS11	chr1:1313124-1313508	True	True	False
INTS11	chr1:1313592-1313731	True	True	False
INTS11	chr1:1313921-1314300	True	True	False
INTS11	chr1:1313921-1314823	True	False	True
INTS11	chr1:1314105-1314300	True	True	False
INTS11	chr1:1314365-1314823	True	True	False
INTS11	chr1:1314962-1315403	True	True	False
INTS11	chr1:1314962-1315519	True	False	True
INTS11	chr1:1314962-1319071	True	True	False
INTS11	chr1:1314962-1320995	True	True	False
INTS11	chr1:1315438-1315519	True	True	False
INTS11	chr1:1315552-1319295	True	True	False
INTS11	chr1:1315614-1323176	True	True	False
INTS11	chr1:1315618-1316156	True	False	True
INTS11	chr1:1315618-1319295	True	True	False
INTS11	chr1:1315618-1320995	True	True	False
INTS11	chr1:1315618-1323180	True	True	False
INTS11	chr1:1315618-1324580	True	True	False
INTS11	chr1:1319433-1320455	True	False	True
INTS11	chr1:1319524-1320455	True	True	False
INTS11	chr1:1319524-1324580	True	True	False
INTS11	chr1:1319705-1320455	True	False	False
INTS11	chr1:1319843-1320455	True	False	False
INTS11	chr1:1319885-1320455	True	False	False
INTS11	chr1:1320529-1320995	True	True	False
INTS11	chr1:1320682-1320995	True	False	True
INTS11	chr1:1321093-1321907	True	True	False
INTS11	chr1:1321093-1322891	True	False	True
INTS11	chr1:1321093-1323146	True	True	False
INTS11	chr1:1321093-1323180	True	True	False
INTS11	chr1:1321093-1324580	True	True	False
INTS11	chr1:1321096-1324580	True	True	False
INTS11	chr1:1321980-1323180	True	True	False
INTS11	chr1:1321984-1322891	True	True	False
INTS11	chr1:1321984-1323180	True	True	False
INTS11	chr1:1321984-1324580	True	True	False
INTS11	chr1:1323287-1324580	True	True	False
DVL1	chr1:1336515-1337017	True	True	False
DVL1	chr1:1336515-1337146	False	False	False
DVL1	chr1:1336515-1337976	True	True	False
DVL1	chr1:1337055-1337976	True	True	False
DVL1	chr1:1338158-1338268	False	True	False
DVL1	chr1:1338183-1338268	True	True	False
DVL1	chr1:1338299-1338521	False	True	False
DVL1	chr1:1338436-1338521	True	True	False
DVL1	chr1:1338653-1339286	True	True	False
DVL1	chr1:1338653-1339361	True	True	False
DVL1	chr1:1339439-1339581	True	True	False
DVL1	chr1:1339649-1339735	True	True	False
DVL1	chr1:1339649-1340037	False	False	False
DVL1	chr1:1339812-1340037	True	True	False
DVL1	chr1:1340152-1340246	False	False	False
DVL1	chr1:1340173-1340246	False	False	False
DVL1	chr1:1340177-1340246	True	True	False
DVL1	chr1:1340316-1340409	True	True	False
DVL1	chr1:1340503-1341666	True	True	False
DVL1	chr1:1341805-1342052	True	True	False
DVL1	chr1:1342156-1342362	True	True	False
DVL1	chr1:1342484-1342688	True	True	False
DVL1	chr1:1342758-1348895	True	True	False
AURKAIP1	chr1:1373902-1373999	True	True	False
AURKAIP1	chr1:1374361-1374704	False	True	False
AURKAIP1	chr1:1374445-1374704	True	True	False
AURKAIP1	chr1:1374445-1375153	False	False	True
AURKAIP1	chr1:1374590-1374704	True	False	True
AURKAIP1	chr1:1374790-1374996	True	True	False
AURKAIP1	chr1:1374790-1375074	True	True	False
AURKAIP1	chr1:1374790-1375153	True	True	False
CCNL2	chr1:1387582-1387776	True	True	False
CCNL2	chr1:1387869-1387953	True	True	False
CCNL2	chr1:1388065-1388491	True	False	False
CCNL2	chr1:1388065-1388625	True	False	False
CCNL2	chr1:1388065-1388949	True	False	False
CCNL2	chr1:1388065-1390229	True	True	False
CCNL2	chr1:1388510-1388625	True	False	False
CCNL2	chr1:1388743-1388949	True	False	False
CCNL2	chr1:1388743-1390229	True	False	False
CCNL2	chr1:1389047-1390229	True	False	False
CCNL2	chr1:1389473-1390229	True	False	False
CCNL2	chr1:1389477-1390229	False	False	False
CCNL2	chr1:1390371-1390458	True	True	False
CCNL2	chr1:1390563-1390765	True	True	False
CCNL2	chr1:1390865-1391296	True	False	False
CCNL2	chr1:1390865-1392678	True	False	False
CCNL2	chr1:1390865-1392789	True	False	True
CCNL2	chr1:1390865-1393395	True	True	False
CCNL2	chr1:1391553-1392678	True	False	False
CCNL2	chr1:1391575-1392678	True	False	False
CCNL2	chr1:1391575-1392789	True	False	True
CCNL2	chr1:1392803-1393395	True	True	False
CCNL2	chr1:1393460-1395393	True	True	False
CCNL2	chr1:1395514-1398232	True	True	False
CCNL2	chr1:1395537-1398232	True	True	False
CCNL2	chr1:1398342-1398596	True	True	False
CCNL2	chr1:1398418-1398596	False	True	False
CCNL2	chr1:1398671-1398987	True	True	False
CCNL2	chr1:1398671-1399018	True	True	False
MRPL20	chr1:1402250-1405808	False	True	False
MRPL20	chr1:1402256-1402461	False	False	True
MRPL20	chr1:1402256-1405802	False	True	False
MRPL20	chr1:1402256-1405808	True	True	False
MRPL20	chr1:1402425-1405808	False	False	False
MRPL20	chr1:1402601-1405808	True	True	False
MRPL20	chr1:1405886-1406225	True	False	False
MRPL20	chr1:1405886-1406908	True	True	False
MRPL20	chr1:1406346-1406908	True	False	False
MRPL20	chr1:1407019-1407130	True	True	False
ANKRD65	chr1:1419549-1420051	True	True	False
ANKRD65	chr1:1419549-1420796	True	True	False
ANKRD65	chr1:1419549-1420815	True	True	False
ANKRD65	chr1:1420592-1420796	True	True	False
ANKRD65	chr1:1421005-1421099	False	False	True
ANKRD65	chr1:1421005-1421132	True	True	False
CDK11B	chr1:1635856-1635936	True	True	False
CDK11B	chr1:1636126-1636332	True	True	False
CDK11B	chr1:1636481-1636681	True	True	False
CDK11B	chr1:1636798-1636896	True	True	False
CDK11B	chr1:1636853-1637080	False	False	False
CDK11B	chr1:1637004-1637080	True	True	False
CDK11B	chr1:1637119-1704222	False	False	False
CDK11B	chr1:1637202-1637407	True	True	False
CDK11B	chr1:1637513-1637761	True	True	False
CDK11B	chr1:1637528-1637761	False	True	False
CDK11B	chr1:1637883-1638499	True	True	False
CDK11B	chr1:1638590-1640276	True	True	False
CDK11B	chr1:1640452-1641047	True	True	False
CDK11B	chr1:1641113-1641661	True	True	False
CDK11B	chr1:1641723-1708861	False	False	False
CDK11B	chr1:1641723-1708864	False	False	False
CDK11B	chr1:1641820-1641905	True	True	False
CDK11B	chr1:1642001-1642346	True	True	False
CDK11B	chr1:1642001-1642385	True	True	False
CDK11B	chr1:1642001-1649498	True	False	False
CDK11B	chr1:1642508-1645125	True	True	False
CDK11B	chr1:1642508-1649498	True	False	False
CDK11B	chr1:1645262-1649498	True	True	False
CDK11B	chr1:1645304-1645459	True	True	False
CDK11B	chr1:1645304-1645578	True	True	False
CDK11B	chr1:1645497-1645610	True	True	False
CDK11B	chr1:1645508-1645772	True	True	False
CDK11B	chr1:1645643-1645772	True	True	False
CDK11B	chr1:1645866-1645952	True	True	False
CDK11B	chr1:1645884-1645997	True	True	False
CDK11B	chr1:1645884-1646125	True	True	False
CDK11B	chr1:1645969-1646110	True	True	False
CDK11B	chr1:1646048-1655368	True	True	False
CDK11B	chr1:1646143-1655368	True	True	False
CDK11B	chr1:1646178-1655368	True	True	False
CDK11B	chr1:1649637-1652438	True	True	False
CDK11B	chr1:1649637-1652468	False	True	False
CDK11B	chr1:1652566-1655368	True	True	False
CDK11B	chr1:1655484-1657255	True	True	False
CDK11B	chr1:1655484-1657374	True	True	False
CDK11B	chr1:1657302-1657374	True	True	False
CDK11B	chr1:1657498-1658913	True	True	False
SLC35E2B	chr1:1637119-1704222	False	False	False
SLC35E2B	chr1:1641723-1708861	False	False	False
SLC35E2B	chr1:1641723-1708864	False	False	False
SLC35E2B	chr1:1660111-1668326	True	True	False
SLC35E2B	chr1:1666019-1668326	True	True	False
SLC35E2B	chr1:1668472-1669663	True	True	False
SLC35E2B	chr1:1668472-1675462	True	True	False
SLC35E2B	chr1:1669736-1670036	False	True	False
SLC35E2B	chr1:1669736-1670097	True	True	False
SLC35E2B	chr1:1670151-1671508	True	True	False
SLC35E2B	chr1:1670151-1675462	False	True	False
SLC35E2B	chr1:1671629-1675462	True	True	False
SLC35E2B	chr1:1675590-1676063	True	True	False
SLC35E2B	chr1:1676199-1676377	True	True	False
SLC35E2B	chr1:1676846-1677797	False	False	False
SLC35E2B	chr1:1676846-1678902	False	False	False
SLC35E2B	chr1:1676846-1690975	True	True	False
SLC35E2B	chr1:1676846-1692448	True	True	False
SLC35E2B	chr1:1691393-1692448	True	True	False
CDK11A	chr1:1637119-1704222	False	False	False
CDK11A	chr1:1641723-1708861	False	False	False
CDK11A	chr1:1641723-1708864	False	False	False
CDK11A	chr1:1702999-1703079	True	True	False
CDK11A	chr1:1703269-1703475	True	True	False
CDK11A	chr1:1703624-1703823	True	True	False
CDK11A	chr1:1703940-1704038	True	True	False
CDK11A	chr1:1703995-1704222	True	False	False
CDK11A	chr1:1704146-1704222	True	True	False
CDK11A	chr1:1704344-1704549	True	True	False
CDK11A	chr1:1704655-1704903	True	True	False
CDK11A	chr1:1705025-1705641	True	True	False
CDK11A	chr1:1705732-1707408	True	True	False
CDK11A	chr1:1705732-1707524	True	False	False
CDK11A	chr1:1707584-1708179	True	True	False
CDK11A	chr1:1707599-1708179	True	True	False
CDK11A	chr1:1708245-1708793	True	True	False
CDK11A	chr1:1708952-1709037	True	True	False
CDK11A	chr1:1709133-1709478	True	True	False
CDK11A	chr1:1709133-1709517	True	True	False
CDK11A	chr1:1709640-1712263	True	True	False
CDK11A	chr1:1709640-1716345	False	False	False
CDK11A	chr1:1712400-1716345	True	True	False
CDK11A	chr1:1712427-1716345	True	True	False
CDK11A	chr1:1716478-1719327	True	True	False
CDK11A	chr1:1716478-1719357	True	True	False
CDK11A	chr1:1719455-1721595	True	True	False
CDK11A	chr1:1721711-1722587	True	True	False
CDK11A	chr1:1721711-1722707	True	True	False
CDK11A	chr1:1722634-1722707	True	True	False
CDK11A	chr1:1722831-1723799	True	True	False
CDK11A	chr1:1722831-1723948	True	True	False
CDK11A	chr1:1722831-1724257	True	True	False
CDK11A	chr1:1722831-1734689	False	False	True
NADK	chr1:1753060-1753566	True	True	False
NADK	chr1:1753060-1754050	False	False	False
NADK	chr1:1753060-1754283	False	False	True
NADK	chr1:1753649-1754050	True	True	False
NADK	chr1:1753649-1754283	True	False	True
NADK	chr1:1754208-1754283	True	True	False
NADK	chr1:1754383-1754543	True	True	False
NADK	chr1:1754698-1755373	True	True	False
NADK	chr1:1754698-1756257	True	False	True
NADK	chr1:1755476-1756257	True	True	False
NADK	chr1:1756343-1756502	True	True	False
NADK	chr1:1756608-1756738	True	False	False
NADK	chr1:1756608-1756778	True	True	False
NADK	chr1:1756608-1757180	True	True	False
NADK	chr1:1756657-1757106	True	True	False
NADK	chr1:1756882-1757180	True	True	False
NADK	chr1:1757310-1758364	True	True	False
NADK	chr1:1757310-1759100	True	True	False
NADK	chr1:1757310-1761951	True	True	False
NADK	chr1:1759243-1759733	True	True	False
NADK	chr1:1759902-1761951	True	True	False
NADK	chr1:1762035-1765227	True	True	False
NADK	chr1:1765446-1778288	True	True	False
NADK	chr1:1765446-1778745	True	True	False
NADK	chr1:1765446-1779904	True	True	False
NADK	chr1:1779196-1779904	True	False	False
NADK	chr1:1779971-1780281	False	False	True
NADK	chr1:1780029-1780281	True	False	False
GNB1	chr1:1787053-1787321	True	True	False
GNB1	chr1:1787053-1787325	False	False	True
GNB1	chr1:1787437-1788239	True	False	False
GNB1	chr1:1787437-1789052	True	True	False
GNB1	chr1:1787600-1789052	False	False	False
GNB1	chr1:1789269-1790394	True	True	False
GNB1	chr1:1789269-1793244	True	False	False
GNB1	chr1:1790596-1793244	True	True	False
GNB1	chr1:1793311-1804418	True	True	False
GNB1	chr1:1804581-1806474	True	True	False
GNB1	chr1:1806538-1815755	True	True	False
GNB1	chr1:1806538-1825396	True	True	False
GNB1	chr1:1815862-1817686	True	False	True
GNB1	chr1:1815862-1817836	True	True	False
GNB1	chr1:1815862-1825396	True	True	False
GNB1	chr1:1817875-1825396	True	True	False
GNB1	chr1:1817875-1839189	True	True	False
GNB1	chr1:1825499-1832231	True	True	False
GNB1	chr1:1825499-1839189	True	True	False
GNB1	chr1:1825499-1890819	True	True	False
GNB1	chr1:1832482-1833839	True	False	False
GNB1	chr1:1839238-1839628	True	True	False
GNB1	chr1:1839238-1847877	True	True	False
GNB1	chr1:1839238-1852569	True	True	False
GNB1	chr1:1839238-1853151	True	True	False
GNB1	chr1:1839238-1858596	True	True	False
GNB1	chr1:1839238-1876582	True	True	False
GNB1	chr1:1839238-1879786	True	True	False
GNB1	chr1:1839238-1889963	True	True	False
GNB1	chr1:1839238-1890363	True	True	False
GNB1	chr1:1839238-1890819	True	True	False
GNB1	chr1:1839238-1891024	True	True	False
GNB1	chr1:1839238-1891997	True	True	False
GNB1	chr1:1839238-1892246	True	True	False
GNB1	chr1:1839682-1890363	True	True	False
GNB1	chr1:1848036-1848460	True	True	False
GNB1	chr1:1848529-1852569	True	True	False
GNB1	chr1:1848529-1853151	True	True	False
GNB1	chr1:1852680-1853151	True	True	False
GNB1	chr1:1852680-1890819	True	True	False
GNB1	chr1:1853297-1853995	True	True	False
GNB1	chr1:1853297-1879786	True	True	False
GNB1	chr1:1853297-1890187	True	True	False
GNB1	chr1:1853297-1890363	True	True	False
GNB1	chr1:1853297-1890819	True	True	False
GNB1	chr1:1853297-1892112	True	True	False
GNB1	chr1:1876806-1879786	True	True	False
GNB1	chr1:1879902-1890363	True	True	False
GNB1	chr1:1879902-1890819	True	True	False
GNB1	chr1:1885152-1887908	False	False	False
GNB1	chr1:1885152-1887922	False	False	False
FAAP20	chr1:2185513-2186003	True	False	False
FAAP20	chr1:2185513-2186837	False	False	False
FAAP20	chr1:2185513-2193638	True	True	False
FAAP20	chr1:2186249-2186837	True	False	False
FAAP20	chr1:2187206-2189712	True	False	True
FAAP20	chr1:2189757-2193638	False	True	False
FAAP20	chr1:2189781-2192646	True	False	False
FAAP20	chr1:2189781-2192844	True	False	True
FAAP20	chr1:2189781-2193638	True	True	False
FAAP20	chr1:2192076-2192844	False	False	True
FAAP20	chr1:2192975-2193638	True	True	False
FAAP20	chr1:2193910-2193997	True	True	False
FAAP20	chr1:2193910-2194027	False	True	False
FAAP20	chr1:2193910-2194057	False	True	False
FAAP20	chr1:2193910-2194687	True	True	False
FAAP20	chr1:2193910-2198006	True	False	False
FAAP20	chr1:2194133-2194687	True	True	False
FAAP20	chr1:2194133-2195037	False	False	False
FAAP20	chr1:2194133-2198006	True	False	False
FAAP20	chr1:2198123-2198753	False	False	False
FAAP20	chr1:2198142-2198753	True	False	False
FAAP20	chr1:2198142-2201049	True	False	False
FAAP20	chr1:2201225-2203435	True	False	False
FAAP20	chr1:2201225-2203563	True	False	False
FAAP20	chr1:2203630-2206304	True	False	False
FAAP20	chr1:2203630-2212371	True	False	False
FAAP20	chr1:2206424-2206514	True	False	False
FAAP20	chr1:2206667-2207555	True	False	False
FAAP20	chr1:2212458-2212548	True	False	False
MORN1	chr1:2321579-2324096	True	True	False
MORN1	chr1:2324143-2336468	True	True	False
MORN1	chr1:2332753-2336468	True	False	False
MORN1	chr1:2336548-2336716	True	True	False
MORN1	chr1:2336850-2357431	True	True	False
MORN1	chr1:2355464-2357431	True	True	False
MORN1	chr1:2357598-2358591	True	True	False
MORN1	chr1:2358715-2372480	True	True	False
MORN1	chr1:2369991-2372480	False	False	False
MORN1	chr1:2371905-2372480	True	False	False
MORN1	chr1:2372591-2374460	True	True	False
MORN1	chr1:2374557-2375598	True	False	False
MORN1	chr1:2374557-2384977	True	True	False
MORN1	chr1:2374557-2385806	False	False	False
MORN1	chr1:2378980-2379108	True	False	True
MORN1	chr1:2379227-2384977	True	True	False
MORN1	chr1:2384279-2384977	False	False	False
MORN1	chr1:2384751-2384977	False	False	False
MORN1	chr1:2385065-2385806	True	True	False
MORN1	chr1:2385158-2385806	True	False	False
MORN1	chr1:2385897-2387385	False	True	False
MORN1	chr1:2385897-2387418	True	True	False
MORN1	chr1:2385897-2388238	False	True	False
MORN1	chr1:2387529-2388238	True	True	False
MORN1	chr1:2388337-2389924	True	True	False
MORN1	chr1:2388337-2391457	True	True	False
MORN1	chr1:2389388-2389924	False	False	False
MORN1	chr1:2389996-2391432	False	True	False
MORN1	chr1:2389996-2391457	True	True	False
PEX10	chr1:2404188-2404612	False	False	False
PEX10	chr1:2404188-2404813	False	False	False
PEX10	chr1:2404188-2405647	False	False	False
PEX10	chr1:2404371-2404612	True	False	False
PEX10	chr1:2404704-2404813	False	False	False
PEX10	chr1:2404891-2405030	True	False	True
PEX10	chr1:2404891-2405647	False	False	True
PEX10	chr1:2405828-2406483	True	True	False
PEX10	chr1:2405834-2406483	True	True	False
PEX10	chr1:2406619-2406719	True	True	False
PEX10	chr1:2406895-2408451	True	True	False
PEX10	chr1:2406895-2408455	True	False	False
PEX10	chr1:2406952-2408451	False	True	False
PEX10	chr1:2406955-2408451	True	True	False
PEX10	chr1:2407960-2408451	False	False	False
PEX10	chr1:2408858-2409677	True	False	False
PEX10	chr1:2408858-2410260	True	False	False
PEX10	chr1:2408858-2410370	True	True	False
PEX10	chr1:2410451-2410629	True	False	True
PEX10	chr1:2410451-2412390	True	True	False
PEX10	chr1:2410451-2413596	True	True	False
PEX10	chr1:2410868-2412390	True	False	False
PANK4	chr1:2508783-2509861	False	False	False
PANK4	chr1:2509060-2509156	False	False	False
PANK4	chr1:2509060-2509861	True	True	False
PANK4	chr1:2509452-2509861	False	False	False
PANK4	chr1:2509930-2510056	True	True	False
PANK4	chr1:2510157-2510677	True	True	False
PANK4	chr1:2510748-2511337	True	False	False
PANK4	chr1:2510782-2511337	True	True	False
PANK4	chr1:2511383-2511627	False	False	False
PANK4	chr1:2511387-2511627	True	True	False
PANK4	chr1:2511683-2512887	True	True	False
PANK4	chr1:2511683-2514001	False	False	False
PANK4	chr1:2513039-2514001	True	True	False
PANK4	chr1:2514089-2514353	True	True	False
PANK4	chr1:2514466-2515257	True	False	False
PANK4	chr1:2514466-2515561	True	True	False
PANK4	chr1:2514466-2518163	False	True	False
PANK4	chr1:2514466-2519142	False	True	False
PANK4	chr1:2515401-2515561	True	False	False
PANK4	chr1:2515717-2518163	True	True	False
PANK4	chr1:2518264-2518515	True	True	False
PANK4	chr1:2518264-2519142	False	False	False
PANK4	chr1:2518597-2519142	True	True	False
PANK4	chr1:2519324-2519800	True	True	False
PANK4	chr1:2519324-2520321	False	False	False
PANK4	chr1:2519954-2520321	True	True	False
